"location","violation_desc","lon","lat","violation"
"2400 S 9TH ST","CORNER CLEARANCE",-75.1622479958479,39.9189417001672,"CORNER CLEARANCE"
"20 S 15TH ST","CROSSWALK    CC",-75.1652636355042,39.9524317878045,"CROSSWALK"
"1800 CALLOWHILL ST","CROSSWALK    CC",-75.17002,39.960607,"CROSSWALK"
"1600 TITAN ST","CROSSWALK",-75.172222,39.935338,"CROSSWALK"
"4500 BAKER ST","SIDEWALK",-75.226243,40.027697,"SIDEWALK"
"4200 SILVERWOOD ST","CROSSWALK",-75.220092,40.025208,"CROSSWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"1500 LATIMER ST","SIDEWALK   CC",-75.166695,39.947987,"SIDEWALK"
"153 ROSEMAR ST","SIDEWALK",-75.1226765841841,40.043817504729,"SIDEWALK"
"3400 WARREN ST","CROSSWALK",-75.191935,39.956757,"CROSSWALK"
"1700 RANSTEAD ST","SIDEWALK   CC",-75.169312,39.951785,"SIDEWALK"
"5156 HARLAN ST","SIDEWALK",-75.2254391960844,39.9749508517287,"SIDEWALK"
"700 EMILY ST","SIDEWALK",-75.158187,39.923728,"SIDEWALK"
"700 EMILY ST","SIDEWALK",-75.159302,39.923927,"SIDEWALK"
"4111 LUDLOW ST","SIDEWALK",-75.2052520531377,39.9567669082984,"SIDEWALK"
"4101 LUDLOW ST","SIDEWALK   CC",-75.2052520531377,39.9567669082984,"SIDEWALK"
"1300 DIAMOND ST","CROSSWALK",-75.155412,39.984533,"CROSSWALK"
"500 KATER ST","SIDEWALK   CC",-75.13683,39.968813,"SIDEWALK"
"900 BUTTONWOOD ST","CROSSWALK    CC",-75.153153,39.960655,"CROSSWALK"
"5435 MEDIA ST","SIDEWALK",-75.231111246837,39.9753474413819,"SIDEWALK"
"1000 S 16TH ST","CROSSWALK",-75.170028,39.938373,"CROSSWALK"
"1000 S 16TH ST","CROSSWALK",-75.170083,39.93839,"CROSSWALK"
"6000 N HUTCHINSON ST","CORNER CLEARANCE",-75.135782,40.043537,"CORNER CLEARANCE"
"900 N 20TH ST","CORNER CLEARANCE",-75.169247,39.971408,"CORNER CLEARANCE"
"1400 S 5TH ST","CROSSWALK",-75.153158,39.93094,"CROSSWALK"
"500 REED ST","CROSSWALK",-75.153277,39.931065,"CROSSWALK"
"2042 WEBSTER ST","SIDEWALK",-75.177195,39.941848,"SIDEWALK"
"2200 LUDLOW ST","SIDEWALK   CC",-75.177478,39.953635,"SIDEWALK"
"500 N 34TH ST","CORNER CLEARANCE",-75.1914433244367,39.9632138140218,"CORNER CLEARANCE"
"1100 N HOWARD ST","CORNER CLEARANCE",-75.13749,39.968222,"CORNER CLEARANCE"
"1300 S JUNIPER ST","CROSSWALK",-75.166597,39.933938,"CROSSWALK"
"6800 WOODLAND AVE","CORNER CLEARANCE",-75.2387926596097,39.9224318276578,"CORNER CLEARANCE"
"4600 WORRELL ST","SIDEWALK",-75.090777,40.006882,"SIDEWALK"
"20 S 15TH ST","CROSSWALK    CC",-75.1652636355042,39.9524317878045,"CROSSWALK"
"1300 W WESTMORELAND ST","CROSSWALK",-75.151238,40.003027,"CROSSWALK"
"1600 MOORE ST","CROSSWALK",-75.172208,39.9285,"CROSSWALK"
"1500 S 5TH ST","CORNER CLEARANCE",-75.153635,39.928888,"CORNER CLEARANCE"
"100 W CAMBRIA ST","SIDEWALK",-75.130516756688,39.9940009165115,"SIDEWALK"
"1100 BODINE ST","CORNER CLEARANCE",-75.141502,39.96768,"CORNER CLEARANCE"
"4000 DEXTER ST","SIDEWALK",-75.214667,40.023988,"SIDEWALK"
"907 S 21ST ST","CORNER CLEARANCE",-75.17772,39.941022,"CORNER CLEARANCE"
"300 CAMBRIDGE ST","CORNER CLEARANCE",-75.142442,39.969137,"CORNER CLEARANCE"
"300 CAMBRIDGE ST","CORNER CLEARANCE",-75.142457,39.969062,"CORNER CLEARANCE"
"400 CAMBRIDGE ST","SIDEWALK",-75.14394,39.96976,"SIDEWALK"
"2300 ORTHODOX ST","CROSSWALK",-75.0781215636535,40.0070730347734,"CROSSWALK"
"3401 N WATER ST","CROSSWALK",-75.1271749762985,40.002203896317,"CROSSWALK"
"6061 DELANCEY ST","CROSSWALK",-75.2429907596568,39.9561391124321,"CROSSWALK"
"5800 MONTROSE ST","CROSSWALK",-75.2405297448299,39.9485188169097,"CROSSWALK"
"600 S 52ND ST","CORNER CLEARANCE",-75.2269497878908,39.9500827697519,"CORNER CLEARANCE"
"6800 REGENT ST","CROSSWALK",-75.2425270586091,39.9249125805111,"CROSSWALK"
"500 N PERTH ST","SIDEWALK",-75.1513025923902,39.9619893309844,"SIDEWALK"
"500 N PERTH ST","SIDEWALK",-75.1513025923902,39.9619893309844,"SIDEWALK"
"6700 WOODLAND AVE","CROSSWALK",-75.2371438857117,39.9235815890337,"CROSSWALK"
"5900 WINDSOR ST","CROSSWALK",-75.2328118588438,39.9359672527439,"CROSSWALK"
"5926 WINDSOR ST","SIDEWALK",-75.2328118588438,39.9359672527439,"SIDEWALK"
"700 SHIRLEY ST","CORNER CLEARANCE",-75.1674957400976,39.9674161853098,"CORNER CLEARANCE"
"800 LEAGUE ST","SIDEWALK",-75.1575685315591,39.936566484472,"SIDEWALK"
"6000 LORETTO AVE","CROSSWALK",-75.0830398810762,40.035912389645,"CROSSWALK"
"1400 JEFFERSON ST","CORNER CLEARANCE",-75.159583,39.975953,"CORNER CLEARANCE"
"1432 N ITHAN ST","SIDEWALK",-75.233808319235,39.9742350277693,"SIDEWALK"
"1432 N ITHAN ST","SIDEWALK",-75.233808319235,39.9742350277693,"SIDEWALK"
"2800 W LEHIGH AVE","CORNER CLEARANCE",-75.1772261330315,39.9968729264747,"CORNER CLEARANCE"
"1700 CHESTNUT ST","SIDEWALK   CC",-75.169413,39.951958,"SIDEWALK"
"1 N 42ND ST","CORNER CLEARANCE",-75.20605,39.957815,"CORNER CLEARANCE"
"5339 WALNUT ST","CROSSWALK",-75.229263,39.957447,"CROSSWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"2077 KINGSTON ST","SIDEWALK",-75.1014058607427,39.9973596157254,"SIDEWALK"
"3400 FILBERT ST","CROSSWALK    CC",-75.192982,39.957102,"CROSSWALK"
"1807 DELANCEY PL","SIDEWALK   CC",-75.171635,39.947037,"SIDEWALK"
"500 W MOYAMENSING AVE","CORNER CLEARANCE",-75.156017,39.921405,"CORNER CLEARANCE"
"700 EMILY ST","SIDEWALK",-75.15936,39.923857,"SIDEWALK"
"600 WATKINS ST","CROSSWALK",-75.155625,39.927082,"CROSSWALK"
"200 BELGRADE ST","CORNER CLEARANCE",-75.134312,39.972365,"CORNER CLEARANCE"
"900 ARCH ST","SIDEWALK   CC",-75.155152,39.953208,"SIDEWALK"
"400 FULTON ST","SIDEWALK",-75.150848,39.938737,"SIDEWALK"
"3000 N 24TH ST","CROSSWALK",-75.1697168459445,40.0008357979422,"CROSSWALK"
"2000 RANSTEAD ST","SIDEWALK   CC",-75.175073,39.951635,"SIDEWALK"
"1 S VAN PELT ST","SIDEWALK   CC",-75.175997,39.952747,"SIDEWALK"
"1100 N ORIANNA ST","CORNER CLEARANCE",-75.142468,39.969002,"CORNER CLEARANCE"
"600 WILLOW ST","SIDEWALK   CC",-75.149005,39.958555,"SIDEWALK"
"3200 A ST","CROSSWALK",-75.1272218409218,39.9988289216726,"CROSSWALK"
"100 E LOUDON ST","CORNER CLEARANCE",-75.124358,40.023075,"CORNER CLEARANCE"
"4500 HIGH ST","SIDEWALK",-75.228285,40.028503,"SIDEWALK"
"1500 N CARLISLE ST","SIDEWALK",-75.159348,39.97631,"SIDEWALK"
"119 E ALLEGHENY AVE","CROSSWALK    CC",-75.1289448233269,39.99850033717,"CROSSWALK"
"119 E ALLEGHENY AVE","SIDEWALK   CC",-75.1289448233269,39.99850033717,"SIDEWALK"
"100 DUPONT ST","SIDEWALK",-75.227737,40.02846,"SIDEWALK"
"100 DUPONT ST","SIDEWALK",-75.227845,40.02812,"SIDEWALK"
"1700 BLAIR ST","SIDEWALK",-75.133515,39.975243,"SIDEWALK"
"200 E STELLA ST","CROSSWALK",-75.1265419887917,39.9957922514157,"CROSSWALK"
"639 E RAYMOND ST","SIDEWALK",-75.1120563494554,40.0178407588118,"SIDEWALK"
"5200 BELFIELD AVE","SIDEWALK",-75.1623167194303,40.0369052985686,"SIDEWALK"
"600 THOMPSON ST","CORNER CLEARANCE",-75.147088,39.97166,"CORNER CLEARANCE"
"2800 N REESE ST","SIDEWALK",-75.1403545907746,39.9945049612169,"SIDEWALK"
"6600 ELMWOOD AVE","SIDEWALK",-75.2318940226141,39.9210997425333,"SIDEWALK"
"5100 W STILES ST","SIDEWALK",-75.2249004933971,39.9724238612369,"SIDEWALK"
"800 S 24TH ST","CORNER CLEARANCE",-75.1825078158981,39.9427079276097,"CORNER CLEARANCE"
"4500 HIGH ST","SIDEWALK",-75.22831,40.02855,"SIDEWALK"
"1300 BEACH ST","SIDEWALK",-75.12787,39.967385,"SIDEWALK"
"5100 N 3RD ST","CROSSWALK",-75.129103,40.029795,"CROSSWALK"
"1400 ARCH ST","SIDEWALK   CC",-75.164698,39.954407,"SIDEWALK"
"607 HAZELL LN","SIDEWALK",-75.0137688521894,40.1268855504806,"SIDEWALK"
"799 N 25TH ST","CORNER CLEARANCE",-75.178387,39.968975,"CORNER CLEARANCE"
"5200 N 13TH ST","CROSSWALK",-75.143442,40.034912,"CROSSWALK"
"1300 DIAMOND ST","CROSSWALK",-75.155425,39.984515,"CROSSWALK"
"700 RANSTEAD ST","SIDEWALK   CC",-75.152968,39.950042,"SIDEWALK"
"1518 CARLISLE ST","SIDEWALK",-75.159312,39.97672,"SIDEWALK"
"312 N 32ND ST","CORNER CLEARANCE",-75.1880401708522,39.9608137965919,"CORNER CLEARANCE"
"1500 ADAMS AVE","CROSSWALK",-75.090725,40.007517,"CROSSWALK"
"6140 DELANCEY ST","SIDEWALK",-75.2449632902549,39.9563809964466,"SIDEWALK"
"919 S 8TH ST","CORNER CLEARANCE",-75.156492,39.937865,"CORNER CLEARANCE"
"1033 S CHADWICK ST","SIDEWALK",-75.170993,39.93877,"SIDEWALK"
"1000 S CHADWICK ST","SIDEWALK   CC",-75.17107,39.938782,"SIDEWALK"
"2000 CHELTEN AVE","SIDEWALK",-75.1533995129298,40.0517604354253,"SIDEWALK"
"400 DELPHINE ST","SIDEWALK",-75.1304703668949,40.0322278040188,"SIDEWALK"
"100 FERN ST","SIDEWALK",-75.1208876584021,40.0425417234953,"SIDEWALK"
"200 WIDENER ST","CROSSWALK",-75.125320729672,40.0410258100569,"CROSSWALK"
"5631 WALTON AVE","SIDEWALK",-75.2360612651154,39.9505776448832,"SIDEWALK"
"5631 WALTON AVE","SIDEWALK",-75.2360612651154,39.9505776448832,"SIDEWALK"
"400 SALMON ST","SIDEWALK",-75.1289139607606,39.9688596933624,"SIDEWALK"
"2044 FAIRMOUNT AVE","SIDEWALK",-75.171755,39.96724,"SIDEWALK"
"2539 SALMON ST","SIDEWALK",-75.1172557516587,39.975528581185,"SIDEWALK"
"N 16TH ST","SIDEWALK   CC",-75.166257,39.954277,"SIDEWALK"
"1900 N GRATZ ST","SIDEWALK",-75.1642481615901,39.9833818435608,"SIDEWALK"
"3350 RAND ST","SIDEWALK",-75.1122591049218,39.9987449981286,"SIDEWALK"
"300 HOWELL ST","CROSSWALK",-75.1051492778854,40.0471665527262,"CROSSWALK"
"3900 SANSOM ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"400 N PERCY ST","SIDEWALK   CC",-75.153645,39.960355,"SIDEWALK"
"920 MARCELLA ST","SIDEWALK",-75.0918108976334,40.0308573223286,"SIDEWALK"
"1900 CHESTNUT ST","SIDEWALK   CC",-75.173137,39.952022,"SIDEWALK"
"4100 LOCUST ST","SIDEWALK",-75.205592,39.953308,"SIDEWALK"
"1316 W JEROME ST","SIDEWALK",-75.1484710333053,40.0160464719847,"SIDEWALK"
"3753 N DARIEN ST","SIDEWALK",-75.142086189519,40.0088846116966,"SIDEWALK"
"1700 FRENCH ST","SIDEWALK",-75.161934454289,39.9865218543167,"SIDEWALK"
"1200 S 18TH ST","SIDEWALK",-75.1736348832591,39.936509633235,"SIDEWALK"
"4126 ROBBINS ST","CORNER CLEARANCE",-75.0590749658959,40.0266277188142,"CORNER CLEARANCE"
"799 S 4TH ST","SIDEWALK",-75.149895,39.938738,"SIDEWALK"
"500 S 41ST ST","CORNER CLEARANCE",-75.205738,39.948625,"CORNER CLEARANCE"
"500 S 41ST ST","CORNER CLEARANCE",-75.205792,39.94865,"CORNER CLEARANCE"
"500 S 41ST ST","CROSSWALK",-75.205803,39.948628,"CROSSWALK"
"4553 LINMORE AVE","SIDEWALK",-75.2077851150442,39.9431819372317,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"3800 N PERCY ST","SIDEWALK",-75.1428211549251,40.010562233606,"SIDEWALK"
"3800 N DELHI ST","SIDEWALK",-75.1432923785555,40.0106249068216,"SIDEWALK"
"3500 N LEE ST","SIDEWALK",-75.1275203913438,40.0036420174516,"SIDEWALK"
"2900 N REESE ST","SIDEWALK",-75.1400284008494,39.9959984047244,"SIDEWALK"
"2900 N REESE ST","SIDEWALK",-75.1400284008494,39.9959984047244,"SIDEWALK"
"2800 N REESE ST","SIDEWALK",-75.1403545907746,39.9945049612169,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"4800 D ST","SIDEWALK",-75.1160659486672,40.0224935574392,"SIDEWALK"
"4800 D ST","SIDEWALK",-75.1160659486672,40.0224935574392,"SIDEWALK"
"3744 N PERCY ST","SIDEWALK",-75.143160572972,40.0090212659629,"SIDEWALK"
"3748 N PERCY ST","SIDEWALK",-75.143160572972,40.0090212659629,"SIDEWALK"
"4264 N FRANKLIN ST","CROSSWALK",-75.1392877694463,40.0163945673572,"CROSSWALK"
"1000 W BUTLER ST","CORNER CLEARANCE",-75.1444819784087,40.010012953354,"CORNER CLEARANCE"
"176 W ALLEGHENY AVE","SIDEWALK",-75.1324375237166,39.9989506687025,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"4535 N 5TH ST","CROSSWALK",-75.1339778065974,40.0205641815022,"CROSSWALK"
"4600 MASCHER ST","CORNER CLEARANCE",-75.1261134218215,40.0214865749893,"CORNER CLEARANCE"
"4600 N FRONT ST","SIDEWALK",-75.1246052450938,40.0203426805863,"SIDEWALK"
"200 E WILLARD ST","SIDEWALK",-75.1264943359743,39.9992864705073,"SIDEWALK"
"200 E WILLARD ST","SIDEWALK",-75.1264943359743,39.9992864705073,"SIDEWALK"
"3200 N HOWARD ST","CROSSWALK",-75.130147003519,39.9994735486687,"CROSSWALK"
"4700 N 4TH ST","SIDEWALK",-75.1315994415028,40.0227427809193,"SIDEWALK"
"4600 C ST","CROSSWALK",-75.1184714669576,40.0200012986003,"CROSSWALK"
"4622 HURLEY ST","SIDEWALK",-75.1170693889106,40.0198222475471,"SIDEWALK"
"600 E ONTARIO ST","SIDEWALK",-75.1184338932887,40.0003058149058,"SIDEWALK"
"1900 WILDER ST","SIDEWALK",-75.176765749099,39.9332626900518,"SIDEWALK"
"1500 S 17TH ST","CORNER CLEARANCE",-75.1730568202774,39.9317177344104,"CORNER CLEARANCE"
"2500 W FIRTH ST","SIDEWALK",-75.1737246143853,39.9936992522675,"SIDEWALK"
"1800 MASTER ST","CORNER CLEARANCE",-75.165975943439,39.9754046710378,"CORNER CLEARANCE"
"900 N 29TH ST","CORNER CLEARANCE",-75.1837020506353,39.9735425049347,"CORNER CLEARANCE"
"2500 N 26TH ST","SIDEWALK",-75.1745678936874,39.9935823710138,"SIDEWALK"
"2600 N 26TH ST","SIDEWALK",-75.1742359574847,39.9951165887859,"SIDEWALK"
"1711 W ERIE AVE","SIDEWALK",-75.1564182636505,40.0099251055055,"SIDEWALK"
"242 S 47TH ST","CROSSWALK",-75.235727,39.957097,"CROSSWALK"
"3000 BALTZ ST","CORNER CLEARANCE",-75.1856682604721,39.9758946534223,"CORNER CLEARANCE"
"2000 NAUDAIN ST","SIDEWALK   CC",-75.175243,39.945343,"SIDEWALK"
"2100 S 10TH ST","CROSSWALK",-75.163043,39.922252,"CROSSWALK"
"6300 REEDLAND ST","SIDEWALK",-75.2289074208034,39.9239824127251,"SIDEWALK"
"800 S 2ND ST","CORNER CLEARANCE",-75.146652,39.93657,"CORNER CLEARANCE"
"835 S 2ND ST","CORNER CLEARANCE",-75.146688,39.936513,"CORNER CLEARANCE"
"4300 ELSINORE ST","CROSSWALK",-75.1062565301059,40.0137220135422,"CROSSWALK"
"1500 N FRONT ST","SIDEWALK",-75.137963,39.963393,"SIDEWALK"
"1953 N GRATZ ST","SIDEWALK",-75.1642481615901,39.9833818435608,"SIDEWALK"
"700 MANNING ST","SIDEWALK   CC",-75.153122,39.945615,"SIDEWALK"
"5300 REINHARD ST","SIDEWALK",-75.2204594045891,39.9386756714158,"SIDEWALK"
"100 DUPONT ST","CORNER CLEARANCE",-75.225835,40.029613,"CORNER CLEARANCE"
"900 N 15TH ST","CORNER CLEARANCE",-75.161087,39.971607,"CORNER CLEARANCE"
"2126 S 58TH ST","SIDEWALK",-75.2252247912996,39.9329487932335,"SIDEWALK"
"699 N BOUVIER ST","SIDEWALK",-75.166513,39.966925,"SIDEWALK"
"701 S 17TH ST","CORNER CLEARANCE",-75.170543,39.943383,"CORNER CLEARANCE"
"3631 OLD YORK RD","SIDEWALK",-75.1477606259034,40.0079832579515,"SIDEWALK"
"1200 E COLUMBIA AVE","CORNER CLEARANCE",-75.13107,39.971147,"CORNER CLEARANCE"
"1000 N ORIANNA ST","SIDEWALK",-75.14285,39.967293,"SIDEWALK"
"5800 N MARVINE ST","CORNER CLEARANCE",-75.139303,40.042252,"CORNER CLEARANCE"
"1300 FEDERAL ST","CORNER CLEARANCE",-75.166283,39.935438,"CORNER CLEARANCE"
"6000 CASTOR AVE","CROSSWALK",-75.082043,40.034675,"CROSSWALK"
"4700 SANSOM ST","CORNER CLEARANCE",-75.2164777995661,39.9566155168693,"CORNER CLEARANCE"
"6700 PASCHALL AVE","CORNER CLEARANCE",-75.2359477461427,39.9225703768172,"CORNER CLEARANCE"
"1 SUMMER ST","CORNER CLEARANCE  CC",-75.140503,39.954358,"CORNER CLEARANCE"
"200 N WATER ST","CORNER CLEARANCE  CC",-75.140575,39.954443,"CORNER CLEARANCE"
"800 S 8TH ST","CORNER CLEARANCE",-75.15615,39.939563,"CORNER CLEARANCE"
"900 N TANEY ST","SIDEWALK",-75.1797910404029,39.9734063004051,"SIDEWALK"
"100 S 24TH ST","SIDEWALK   CC",-75.178988,39.952637,"SIDEWALK"
"3000 CEDAR ST","CORNER CLEARANCE",-75.108478,39.986795,"CORNER CLEARANCE"
"2424 CLEARFIELD ST","CORNER CLEARANCE",-75.107953,39.986262,"CORNER CLEARANCE"
"4200 CRESSON ST","CORNER CLEARANCE",-75.220433,40.024822,"CORNER CLEARANCE"
"146 BREAD ST","SIDEWALK   CC",-75.144018,39.953493,"SIDEWALK"
"3100 THOMPSON ST","CORNER CLEARANCE",-75.105423,39.983512,"CORNER CLEARANCE"
"6800 GUYER AVE","CORNER CLEARANCE",-75.231966479437,39.9160019455018,"CORNER CLEARANCE"
"1800 S CECIL ST","SIDEWALK",-75.228635075556,39.9365864545656,"SIDEWALK"
"800 N 9TH ST","SIDEWALK",-75.1519031712467,39.9662610144504,"SIDEWALK"
"500 N 24TH ST","CROSSWALK",-75.1774339859817,39.9655959452009,"CROSSWALK"
"3100 THOMPSON ST","CORNER CLEARANCE",-75.105382,39.983463,"CORNER CLEARANCE"
"1700 S 7TH ST","CORNER CLEARANCE",-75.1571606380965,39.9275444616488,"CORNER CLEARANCE"
"5400 STEWART ST","SIDEWALK",-75.231141416693,39.9784474104062,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"2517 PARRISH ST","CORNER CLEARANCE",-75.178397,39.971283,"CORNER CLEARANCE"
"1400 JEFFERSON ST","CORNER CLEARANCE",-75.159485,39.976082,"CORNER CLEARANCE"
"2000 WEBSTER ST","SIDEWALK",-75.176117,39.941722,"SIDEWALK"
"1600 SELLERS ST","CROSSWALK",-75.086313,40.013778,"CROSSWALK"
"1600 SELLERS ST","CROSSWALK",-75.086237,40.013853,"CROSSWALK"
"900 ANCHOR ST","SIDEWALK",-75.0891134934954,40.0338415317668,"SIDEWALK"
"5400 BEAUMONT ST","SIDEWALK",-75.2270184145961,39.9420842669682,"SIDEWALK"
"1400 BRIGHTON ST","CROSSWALK",-75.069762,40.047503,"CROSSWALK"
"400 S HUTCHINSON ST","SIDEWALK   CC",-75.157497,39.944453,"SIDEWALK"
"1600 S 5TH ST","CORNER CLEARANCE",-75.153917,39.927715,"CORNER CLEARANCE"
"500 RITNER ST","CROSSWALK",-75.157373,39.918978,"CROSSWALK"
"400 DURFOR ST","CROSSWALK",-75.1548740973865,39.9194664364557,"CROSSWALK"
"545 ALCOTT ST","CROSSWALK",-75.1026088029467,40.0432698348372,"CROSSWALK"
"1900 S 3RD ST","CORNER CLEARANCE",-75.150582,39.923187,"CORNER CLEARANCE"
"6400 WOODLAND AVE","CORNER CLEARANCE",-75.233735,39.926107,"CORNER CLEARANCE"
"2100 S SIMPSON ST","SIDEWALK",-75.2343343569123,39.9265517868694,"SIDEWALK"
"3800 CRESSON ST","CORNER CLEARANCE",-75.214773,40.020602,"CORNER CLEARANCE"
"4500 BAKER ST","CROSSWALK",-75.227333,40.028522,"CROSSWALK"
"600 S 49TH ST","CORNER CLEARANCE",-75.2210123742546,39.9493775693768,"CORNER CLEARANCE"
"900 N TANEY ST","SIDEWALK",-75.179817,39.973402,"SIDEWALK"
"4400 N COLORADO ST","SIDEWALK",-75.153937220335,40.0217872347665,"SIDEWALK"
"4300 CLARISSA ST","CORNER CLEARANCE",-75.1591853573069,40.0178852046235,"CORNER CLEARANCE"
"430 GASKILL ST","SIDEWALK   CC",-75.150163,39.942385,"SIDEWALK"
"6000 CHESTER AVE","CROSSWALK",-75.2320503327244,39.9332746118282,"CROSSWALK"
"1200 MARSHALL ST","SIDEWALK",-75.154962,39.932912,"SIDEWALK"
"1041 RIDGE AVE","CROSSWALK",-75.156068023918,39.9599792838829,"CROSSWALK"
"1041 RIDGE AVE","CROSSWALK",-75.156068023918,39.9599792838829,"CROSSWALK"
"2900 GERRITT ST","SIDEWALK",-75.1931701886079,39.9357777371304,"SIDEWALK"
"5600 BINGHAM ST","SIDEWALK",-75.1037853382901,40.0386453297353,"SIDEWALK"
"400 S 5TH ST","SIDEWALK",-75.1503838263378,39.9435413073888,"SIDEWALK"
"200 E ELEANOR ST","SIDEWALK",-75.1209602273663,40.0235022199942,"SIDEWALK"
"1100 S SHERIDAN ST","SIDEWALK",-75.15544,39.93319,"SIDEWALK"
"1200 S SHERIDAN ST","SIDEWALK",-75.155418,39.933192,"SIDEWALK"
"200 N WATTS ST","SIDEWALK   CC",-75.161812,39.95718,"SIDEWALK"
"200 N WATTS ST","SIDEWALK   CC",-75.161777,39.95711,"SIDEWALK"
"6421 VINE ST","CORNER CLEARANCE",-75.2486297365763,39.9676726399137,"CORNER CLEARANCE"
"200 N SIMPSON ST","CORNER CLEARANCE",-75.249132547219,39.9669536207904,"CORNER CLEARANCE"
"5803 WOODLAND AVE","SIDEWALK",-75.2250020917287,39.9321261016034,"SIDEWALK"
"5801 WOODLAND AVE","SIDEWALK",-75.2250020917287,39.9321261016034,"SIDEWALK"
"5800 WOODLAND AVE","SIDEWALK",-75.2250020917287,39.9321261016034,"SIDEWALK"
"5800 WOODLAND AVE","SIDEWALK",-75.2250020917287,39.9321261016034,"SIDEWALK"
"6900 CASTOR AVE","SIDEWALK",-75.070508,40.046415,"SIDEWALK"
"1800 S 7TH ST","CROSSWALK",-75.157352,39.926373,"CROSSWALK"
"2000 S JUNIPER ST","CROSSWALK",-75.168507,39.924247,"CROSSWALK"
"600 S 15TH ST","CORNER CLEARANCE  CC",-75.167297,39.94342,"CORNER CLEARANCE"
"600 S 15TH ST","CORNER CLEARANCE  CC",-75.167357,39.943477,"CORNER CLEARANCE"
"1700 CHANCELLOR ST","SIDEWALK   CC",-75.170162,39.949437,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154722,39.954412,"SIDEWALK"
"2000 MOUNT VERNON ST","SIDEWALK",-75.170863,39.965803,"SIDEWALK"
"600 RODMAN ST","SIDEWALK   CC",-75.153662,39.942547,"SIDEWALK"
"1863 E CLEMENTINE ST","SIDEWALK",-75.1140185836227,39.9946661031328,"SIDEWALK"
"8301 FRANKFORD AVE","SIDEWALK",-75.0217791019254,40.0436721413672,"SIDEWALK"
"300 N 19TH ST","SIDEWALK   CC",-75.170188,39.960068,"SIDEWALK"
"700 ADDISON ST","SIDEWALK   CC",-75.15368,39.943738,"SIDEWALK"
"500 CYPRESS ST","SIDEWALK   CC",-75.15098,39.944725,"SIDEWALK"
"400 RUSCOMB ST","CROSSWALK",-75.13249,40.027262,"CROSSWALK"
"4800 N LAWRENCE ST","CORNER CLEARANCE",-75.132353,40.024472,"CORNER CLEARANCE"
"1100 S 8TH ST","SIDEWALK",-75.157198,39.934872,"SIDEWALK"
"4100 WORRELL ST","SIDEWALK",-75.090857,40.006958,"SIDEWALK"
"1300 CLOVER ST","SIDEWALK   CC",-75.1611714664967,39.9510466781093,"SIDEWALK"
"1000 RIDGE AVE","CROSSWALK    CC",-75.155168,39.958893,"CROSSWALK"
"3500 SANSOM ST","SIDEWALK   CC",-75.194052,39.953887,"SIDEWALK"
"608 GREENWICH ST","CORNER CLEARANCE",-75.155678,39.929685,"CORNER CLEARANCE"
"1500 S MARSHALL ST","SIDEWALK",-75.155637,39.929355,"SIDEWALK"
"3200 RACE ST","CORNER CLEARANCE  CC",-75.187628,39.958948,"CORNER CLEARANCE"
"600 N 18TH ST","CROSSWALK",-75.1674469014975,39.9649318070168,"CROSSWALK"
"1800 WILDER ST","SIDEWALK",-75.17518834207,39.9330619523307,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.22824,40.028283,"SIDEWALK"
"700 S 23RD ST","CORNER CLEARANCE",-75.1804655826349,39.944364033358,"CORNER CLEARANCE"
"1200 CLOVER ST","SIDEWALK   CC",-75.160945,39.951263,"SIDEWALK"
"1601 S BEULAH ST","SIDEWALK",-75.1574870728368,39.9286446902882,"SIDEWALK"
"6325 GLENLOCH ST","SIDEWALK",-75.0541275221087,40.0226009285921,"SIDEWALK"
"237 PARRISH ST","CROSSWALK",-75.1448503280338,39.9653415962528,"CROSSWALK"
"1700 LATONA ST","SIDEWALK",-75.1729942575745,39.9357312328869,"SIDEWALK"
"400 MONASTERY AVE","CORNER CLEARANCE",-75.2160175927506,40.0298297487774,"CORNER CLEARANCE"
"800 N OPAL ST","CROSSWALK",-75.1690400928334,39.9707449057901,"CROSSWALK"
"5100 N 6TH ST","CORNER CLEARANCE",-75.133976637496,40.0298147090925,"CORNER CLEARANCE"
"5100 N 8TH ST","SIDEWALK",-75.1369287904487,40.0301896704148,"SIDEWALK"
